"","higher_taxon","family","length_min","length_max","mass_reference","larva_terrestrial","larva_aquatic","adult_terrestrial","adult_aquatic","phytophagous","zoophagous","mycetophagous","saprophagous","detritophagous","coprophagous","phyllophagous","saproxylic","sap_sucking","stem","flower","seed","gall_inducing","miners","roots","not_specified","predator","micropredator","parasite","parasitoid","necrophorous","sub_family","main_feeding_niche_ronquist","main_feeding_habitat_ronquist","class","in_IBA"
"438","Hymenoptera","Anaxyelidae",7.5,8,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"439","Hymenoptera","Andrenidae",4,22,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytophagous","Plants","Insecta",TRUE
"440","Hymenoptera","Aphelinidae",0.35,2.5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"441","Hymenoptera","Apidae",3.5,27,"(Arnett 2000)",1,0,1,0,0.9,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,"Phytophagous","Plants","Insecta",TRUE
"442","Hymenoptera","Argidae",4,15,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"443","Hymenoptera","Aulacidae",1,20,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Wood","Insecta",TRUE
"444","Hymenoptera","Bethylidae",1,20,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Saprophage-parasitoid","Soil","Insecta",TRUE
"445","Hymenoptera","Blasticotomidae",6,10,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"446","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Agathidinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"447","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Alysiinae","Saprophage-parasitoid","Temporary habitats","Insecta",TRUE
"448","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Aphidiinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"449","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Brachistinae","Saprophage-parasitoid","Plants","Insecta",TRUE
"450","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Braconinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"451","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cardiochilinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"452","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cenocoeliinae","Phytophage-parasitoid","Wood","Insecta",TRUE
"453","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Charmontinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"454","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cheloninae","Phytophage-parasitoid","Plants","Insecta",TRUE
"455","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Doryctinae","Phytophage-parasitoid","Wood","Insecta",TRUE
"456","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Euphorinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"457","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Exothecinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"458","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Gnamptodontinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"459","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Helconinae","Phytophage-parasitoid","Wood","Insecta",TRUE
"460","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Homolobinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"461","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Hormiinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"462","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ichneutinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"463","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Lysiterminae","Phytophage-parasitoid","Wood","Insecta",TRUE
"464","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Macrocentrinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"465","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Microgastrinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"466","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Microtypinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"467","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Miracinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"468","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Opiinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"469","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Orgilinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"470","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pambolinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"471","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rhysipolinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"472","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rhyssalinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"473","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rogadinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"474","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Sigalphinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"475","Hymenoptera","Bradynobaenidae",3,20,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"476","Hymenoptera","Cephidae",5,25,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"477","Hymenoptera","Ceraphronidae",0.5,5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"478","Hymenoptera","Chalcididae",2,12,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"479","Hymenoptera","Chrysididae",2.5,20,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"480","Hymenoptera","Cimbicidae",18,25,"(Arnett 2000)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"481","Hymenoptera","Colletidae",3.5,20,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytophagous","Plants","Insecta",TRUE
"482","Hymenoptera","Crabronidae",6,20,"(Arnett 2000)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.1,0,NA,"Predator","Plants","Insecta",TRUE
"483","Hymenoptera","Cynipidae",1,8,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"484","Hymenoptera","Diapriidae",3,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Saprophage-parasitoid","Temporary habitats","Insecta",TRUE
"485","Hymenoptera","Diprionidae",5,12,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"486","Hymenoptera","Encyrtidae",0.5,5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"487","Hymenoptera","Eucharitidae",3,10,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator",NA,NA,FALSE
"488","Hymenoptera","Eulophidae",1,5,"(Parker 1982)",1,0,1,0,0.1,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"489","Hymenoptera","Eupelmidae",1,8,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"490","Hymenoptera","Eurytomidae",3,5,"(Parker 1982)",1,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"491","Hymenoptera","Evaniidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Saprophage-parasitoid","Soil","Insecta",TRUE
"492","Hymenoptera","Figitidae",1.5,5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Saprophage-parasitoid","Temporary habitats","Insecta",TRUE
"493","Hymenoptera","Formicidae",1,33,"(Arnett 2000)/(Lenhart et al. 2013)",1,0,1,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0,0,0.1,0,NA,"Saprophagous","Soil","Insecta",TRUE
"494","Hymenoptera","Gasteruptiidae",13,40,"(Arnett 2000)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"495","Hymenoptera","Halictidae",4,10,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytophagous","Plants","Insecta",TRUE
"496","Hymenoptera","Heloridae",4,7,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator-parasitoid","Plants","Insecta",TRUE
"497","Hymenoptera","Ibaliidae",8,25,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Wood","Insecta",TRUE
"498","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Acaenitinae","Phytophage-parasitoid","Wood","Insecta",TRUE
"499","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Adelognathinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"500","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Agriotypinae","Saprophage-parasitoid","Water","Insecta",TRUE
"501","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Alomyinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"502","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Anomaloninae","Phytophage-parasitoid","Plants","Insecta",TRUE
"503","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Banchinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"504","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Brachycyrtinae","Predator-parasitoid","Plants","Insecta",TRUE
"505","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Campopleginae","Phytophage-parasitoid","Plants","Insecta",TRUE
"506","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Collyriinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"507","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cremastinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"508","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cryptinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"509","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ctenopelmatinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"510","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cylloceriinae","Saprophage-parasitoid","Soil","Insecta",TRUE
"511","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Diacritinae","Predator",NA,"Insecta",TRUE
"512","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Diplazontinae","Predator-parasitoid","Plants","Insecta",TRUE
"513","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Eucerotinae","Predator-parasitoid","Plants","Insecta",TRUE
"514","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Hybrizontinae","Saprophage-parasitoid","Soil","Insecta",TRUE
"515","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ichneumoninae","Phytophage-parasitoid","Plants","Insecta",TRUE
"516","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Lycorininae","Phytophage-parasitoid","Plants","Insecta",TRUE
"517","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Mesochorinae","Predator-parasitoid","Plants","Insecta",TRUE
"518","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Metopiinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"519","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Microleptinae","Saprophage-parasitoid","Water","Insecta",TRUE
"520","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ophioninae","Phytophage-parasitoid","Plants","Insecta",TRUE
"521","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Orthocentrinae","Saprophage-parasitoid","Fungi","Insecta",TRUE
"522","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Orthopelmatinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"523","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Oxytorinae","Predator",NA,"Insecta",TRUE
"524","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pimplinae","Phytophage-parasitoid","Wood","Insecta",TRUE
"525","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Poemeniinae","Phytophage-parasitoid","Wood","Insecta",TRUE
"526","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rhyssinae","Phytophage-parasitoid","Wood","Insecta",TRUE
"527","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Stilbopinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"528","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Tersilochinae","Phytophage-parasitoid","Plants","Insecta",TRUE
"529","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Tryphoninae","Phytophage-parasitoid","Plants","Insecta",TRUE
"530","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Xoridinae","Phytophage-parasitoid","Wood","Insecta",TRUE
"531","Hymenoptera","Liopteridae",4,15,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"532","Hymenoptera","Maamingidae",1,2,"(Early et al. 2001)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"533","Hymenoptera","Megachilidae",7,39,"(Arnett 2000)/(Messer 1984)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytophagous","Plants","Insecta",TRUE
"534","Hymenoptera","Megalodontesidae",5,20,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"535","Hymenoptera","Megalyridae",4,20,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"536","Hymenoptera","Megaspilidae",1,5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator-parasitoid","Plants","Insecta",TRUE
"537","Hymenoptera","Melittidae",7,12,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytophagous","Plants","Insecta",TRUE
"538","Hymenoptera","Monomachidae",7,22,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"539","Hymenoptera","Mutillidae",3,30,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Soil","Insecta",TRUE
"540","Hymenoptera","Mymaridae",0.2,2,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"General parasitoid","Plants","Insecta",TRUE
"541","Hymenoptera","Mymarommatidae",0.3,0.8,"(Gibson et al. 2007)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator",NA,"Insecta",TRUE
"542","Hymenoptera","Orussidae",5,20,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Wood",NA,FALSE
"543","Hymenoptera","Pamphiliidae",8,15,"(Arnett 2000)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"544","Hymenoptera","Pelecinidae",30,60,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"545","Hymenoptera","Pergidae",7,10,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"546","Hymenoptera","Perilampidae",1.5,7,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator-parasitoid","Plants","Insecta",TRUE
"547","Hymenoptera","Platygastridae",0.5,5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"548","Hymenoptera","Plumariidae",3,10,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"549","Hymenoptera","Pompilidae",3,60,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Soil","Insecta",TRUE
"550","Hymenoptera","Proctotrupidae",6,8,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator-parasitoid","Soil","Insecta",TRUE
"551","Hymenoptera","Pteromalidae",1,4,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"General parasitoid","Plants","Insecta",TRUE
"552","Hymenoptera","Roproniidae",8,10,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"553","Hymenoptera","Rotoitidae",0.7,0.9,"(Bouček & Noyes 1987)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"554","Hymenoptera","Sapygidae",6,22,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"555","Hymenoptera","Scelionidae",0.5,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator-parasitoid","Soil","Insecta",TRUE
